BHK,SFT,CITY,CONSTRUCTION TYPE,FURNITURE TYPE,PRICE
5,3834,GNT,INDP,PARTIAL," 1,92,08,340.00 "
5,3584,GNT,INDP,NO," 1,79,20,000.00 "
5,3974,KKD,FLAT,NO," 1,78,83,000.00 "
5,3677,HYD,FLAT,NO," 2,20,62,000.00 "
5,4175,GNT,INDP,FULLY," 2,09,58,500.00 "
5,4200,GNT,INDP,PARTIAL," 2,10,42,000.00 "
5,4570,KKD,FLAT,NO," 2,05,65,000.00 "
5,3785,HYD,FLAT,NO," 2,27,10,000.00 "
5,4449,TPT,FLAT,FULLY," 2,50,03,380.00 "
5,3504,GNT,INDP,PARTIAL," 1,75,55,040.00 "
5,4243,TPT,INDP,NO," 2,37,60,800.00 "
5,4849,HYD,FLAT,NO," 2,90,94,000.00 "
5,3814,HYD,FLAT,NO," 2,28,84,000.00 "
5,4179,GNT,INDP,FULLY," 2,09,78,580.00 "
5,4193,GNT,INDP,PARTIAL," 2,10,06,930.00 "
5,4622,VIJ,FLAT,NO," 2,49,58,800.00 "
5,4357,HYD,FLAT,NO," 2,61,42,000.00 "
5,4233,HYD,FLAT,FULLY," 2,54,82,660.00 "
5,4357,GNT,INDP,PARTIAL," 2,18,28,570.00 "
5,3943,GNT,INDP,NO," 1,97,15,000.00 "
5,4461,KKD,FLAT,NO," 2,00,74,500.00 "
5,4853,HYD,FLAT,NO," 2,91,18,000.00 "
5,4393,GNT,INDP,FULLY," 2,20,52,860.00 "
5,4127,GNT,INDP,PARTIAL," 2,06,76,270.00 "
5,4246,KKD,FLAT,NO," 1,91,07,000.00 "
5,4519,HYD,FLAT,NO," 2,71,14,000.00 "
5,4471,TPT,FLAT,FULLY," 2,51,27,020.00 "
5,4335,GNT,INDP,PARTIAL," 2,17,18,350.00 "
5,3733,TPT,INDP,NO," 2,09,04,800.00 "
5,4254,HYD,FLAT,NO," 2,55,24,000.00 "
5,4649,HYD,FLAT,NO," 2,78,94,000.00 "
5,4255,GNT,INDP,FULLY," 2,13,60,100.00 "
5,3917,GNT,INDP,PARTIAL," 1,96,24,170.00 "
5,3618,VIJ,FLAT,NO," 1,95,37,200.00 "
5,3647,HYD,FLAT,NO," 2,18,82,000.00 "
5,4982,HYD,FLAT,FULLY," 2,99,91,640.00 "
5,4924,GNT,INDP,PARTIAL," 2,46,69,240.00 "
5,4501,GNT,INDP,NO," 2,25,05,000.00 "
5,4906,KKD,FLAT,NO," 2,20,77,000.00 "
5,4500,HYD,FLAT,NO," 2,70,00,000.00 "
5,4904,GNT,INDP,FULLY," 2,46,18,080.00 "
5,4298,GNT,INDP,PARTIAL," 2,15,32,980.00 "
5,3743,KKD,FLAT,NO," 1,68,43,500.00 "
5,3550,HYD,FLAT,NO," 2,13,00,000.00 "
5,4192,TPT,FLAT,FULLY," 2,35,59,040.00 "
5,4978,GNT,INDP,PARTIAL," 2,49,39,780.00 "
5,3801,TPT,INDP,NO," 2,12,85,600.00 "
5,4762,HYD,FLAT,NO," 2,85,72,000.00 "
5,3827,HYD,FLAT,NO," 2,29,62,000.00 "
5,4498,GNT,INDP,FULLY," 2,25,79,960.00 "
5,3835,GNT,INDP,PARTIAL," 1,92,13,350.00 "
5,3906,VIJ,FLAT,NO," 2,10,92,400.00 "
5,4644,HYD,FLAT,NO," 2,78,64,000.00 "
5,3994,HYD,FLAT,FULLY," 2,40,43,880.00 "
5,3532,GNT,INDP,PARTIAL," 1,76,95,320.00 "
5,3704,GNT,INDP,NO," 1,85,20,000.00 "
5,3633,KKD,FLAT,NO," 1,63,48,500.00 "
5,4581,HYD,FLAT,NO," 2,74,86,000.00 "
5,3970,GNT,INDP,FULLY," 1,99,29,400.00 "
5,4678,GNT,INDP,PARTIAL," 2,34,36,780.00 "
5,4134,KKD,FLAT,NO," 1,86,03,000.00 "
5,4393,HYD,FLAT,NO," 2,63,58,000.00 "
5,3899,TPT,FLAT,FULLY," 2,19,12,380.00 "
5,3683,GNT,INDP,PARTIAL," 1,84,51,830.00 "
5,4861,TPT,INDP,NO," 2,72,21,600.00 "
5,3760,HYD,FLAT,NO," 2,25,60,000.00 "
5,4964,HYD,FLAT,NO," 2,97,84,000.00 "
5,3781,GNT,INDP,FULLY," 1,89,80,620.00 "
5,4805,GNT,INDP,PARTIAL," 2,40,73,050.00 "
5,4662,VIJ,FLAT,NO," 2,51,74,800.00 "
5,4102,HYD,FLAT,NO," 2,46,12,000.00 "
5,4564,HYD,FLAT,FULLY," 2,74,75,280.00 "
5,4870,GNT,INDP,PARTIAL," 2,43,98,700.00 "
5,4788,GNT,INDP,NO," 2,39,40,000.00 "
5,4381,KKD,FLAT,NO," 1,97,14,500.00 "
5,4741,HYD,FLAT,NO," 2,84,46,000.00 "
5,3990,GNT,INDP,FULLY," 2,00,29,800.00 "
5,4905,GNT,INDP,PARTIAL," 2,45,74,050.00 "
5,4026,KKD,FLAT,NO," 1,81,17,000.00 "
5,3537,HYD,FLAT,NO," 2,12,22,000.00 "
5,3952,TPT,FLAT,FULLY," 2,22,10,240.00 "
5,4553,GNT,INDP,PARTIAL," 2,28,10,530.00 "
5,4663,TPT,INDP,NO," 2,61,12,800.00 "
5,4617,HYD,FLAT,NO," 2,77,02,000.00 "
5,3596,HYD,FLAT,NO," 2,15,76,000.00 "
5,3834,GNT,INDP,FULLY," 1,92,46,680.00 "
5,4574,GNT,INDP,PARTIAL," 2,29,15,740.00 "
5,4168,VIJ,FLAT,NO," 2,25,07,200.00 "
5,4629,HYD,FLAT,NO," 2,77,74,000.00 "
5,4999,HYD,FLAT,FULLY," 3,00,93,980.00 "
5,3851,GNT,INDP,PARTIAL," 1,92,93,510.00 "
5,4588,GNT,INDP,NO," 2,29,40,000.00 "
5,3893,KKD,FLAT,NO," 1,75,18,500.00 "
5,4948,HYD,FLAT,NO," 2,96,88,000.00 "
5,3595,GNT,INDP,FULLY," 1,80,46,900.00 "
5,4057,GNT,INDP,PARTIAL," 2,03,25,570.00 "
5,3570,KKD,FLAT,NO," 1,60,65,000.00 "
5,3682,HYD,FLAT,NO," 2,20,92,000.00 "
5,4849,TPT,FLAT,FULLY," 2,72,51,380.00 "
5,3802,GNT,INDP,PARTIAL," 1,90,48,020.00 "
5,4236,TPT,INDP,NO," 2,37,21,600.00 "
5,4839,HYD,FLAT,NO," 2,90,34,000.00 "
5,3880,HYD,FLAT,NO," 2,32,80,000.00 "
5,3658,GNT,INDP,FULLY," 1,83,63,160.00 "
5,4307,GNT,INDP,PARTIAL," 2,15,78,070.00 "
5,4877,VIJ,FLAT,NO," 2,63,35,800.00 "
5,3622,HYD,FLAT,NO," 2,17,32,000.00 "
5,4773,HYD,FLAT,FULLY," 2,87,33,460.00 "
5,3510,GNT,INDP,PARTIAL," 1,75,85,100.00 "
5,3888,GNT,INDP,NO," 1,94,40,000.00 "
5,3755,KKD,FLAT,NO," 1,68,97,500.00 "
5,4880,HYD,FLAT,NO," 2,92,80,000.00 "
5,4662,GNT,INDP,FULLY," 2,34,03,240.00 "
5,4546,GNT,INDP,PARTIAL," 2,27,75,460.00 "
5,3785,KKD,FLAT,NO," 1,70,32,500.00 "
5,4931,HYD,FLAT,NO," 2,95,86,000.00 "
5,4841,TPT,FLAT,FULLY," 2,72,06,420.00 "
5,4865,GNT,INDP,PARTIAL," 2,43,73,650.00 "
5,4926,TPT,INDP,NO," 2,75,85,600.00 "
5,4236,HYD,FLAT,NO," 2,54,16,000.00 "
5,4396,HYD,FLAT,NO," 2,63,76,000.00 "
5,4874,GNT,INDP,FULLY," 2,44,67,480.00 "
5,4178,GNT,INDP,PARTIAL," 2,09,31,780.00 "
5,3989,VIJ,FLAT,NO," 2,15,40,600.00 "
5,4627,HYD,FLAT,NO," 2,77,62,000.00 "
5,4163,HYD,FLAT,FULLY," 2,50,61,260.00 "
5,4444,GNT,INDP,PARTIAL," 2,22,64,440.00 "
5,4328,GNT,INDP,NO," 2,16,40,000.00 "
5,4730,KKD,FLAT,NO," 2,12,85,000.00 "
5,3744,HYD,FLAT,NO," 2,24,64,000.00 "
5,3630,GNT,INDP,FULLY," 1,82,22,600.00 "
5,4944,GNT,INDP,PARTIAL," 2,47,69,440.00 "
5,3795,KKD,FLAT,NO," 1,70,77,500.00 "
5,4494,HYD,FLAT,NO," 2,69,64,000.00 "
5,4830,TPT,FLAT,FULLY," 2,71,44,600.00 "
5,4248,GNT,INDP,PARTIAL," 2,12,82,480.00 "
5,3789,TPT,INDP,NO," 2,12,18,400.00 "
5,3635,HYD,FLAT,NO," 2,18,10,000.00 "
5,4144,HYD,FLAT,NO," 2,48,64,000.00 "
5,4054,GNT,INDP,FULLY," 2,03,51,080.00 "
5,4464,GNT,INDP,PARTIAL," 2,23,64,640.00 "
5,4415,VIJ,FLAT,NO," 2,38,41,000.00 "
5,3526,HYD,FLAT,NO," 2,11,56,000.00 "
5,4983,HYD,FLAT,FULLY," 2,99,97,660.00 "
5,3529,GNT,INDP,PARTIAL," 1,76,80,290.00 "
5,3771,GNT,INDP,NO," 1,88,55,000.00 "
5,4463,KKD,FLAT,NO," 2,00,83,500.00 "
5,3532,HYD,FLAT,NO," 2,11,92,000.00 "
5,3808,GNT,INDP,FULLY," 1,91,16,160.00 "
5,3936,GNT,INDP,PARTIAL," 1,97,19,360.00 "
5,3663,KKD,FLAT,NO," 1,64,83,500.00 "
5,3775,HYD,FLAT,NO," 2,26,50,000.00 "
5,3654,TPT,FLAT,FULLY," 2,05,35,480.00 "
5,3779,GNT,INDP,PARTIAL," 1,89,32,790.00 "
5,4658,TPT,INDP,NO," 2,60,84,800.00 "
5,3556,HYD,FLAT,NO," 2,13,36,000.00 "
5,3818,HYD,FLAT,NO," 2,29,08,000.00 "
5,4784,GNT,INDP,FULLY," 2,40,15,680.00 "
5,4882,GNT,INDP,PARTIAL," 2,44,58,820.00 "
5,4503,VIJ,FLAT,NO," 2,43,16,200.00 "
5,4105,HYD,FLAT,NO," 2,46,30,000.00 "
5,4616,HYD,FLAT,FULLY," 2,77,88,320.00 "
5,4927,GNT,INDP,PARTIAL," 2,46,84,270.00 "
5,3579,GNT,INDP,NO," 1,78,95,000.00 "
5,4942,KKD,FLAT,NO," 2,22,39,000.00 "
5,4103,HYD,FLAT,NO," 2,46,18,000.00 "
5,4647,GNT,INDP,FULLY," 2,33,27,940.00 "
5,3982,GNT,INDP,PARTIAL," 1,99,49,820.00 "
5,4190,KKD,FLAT,NO," 1,88,55,000.00 "
5,3811,HYD,FLAT,NO," 2,28,66,000.00 "
5,3727,TPT,FLAT,FULLY," 2,09,45,740.00 "
5,3958,GNT,INDP,PARTIAL," 1,98,29,580.00 "
5,4128,TPT,INDP,NO," 2,31,16,800.00 "
5,3579,HYD,FLAT,NO," 2,14,74,000.00 "
5,4265,HYD,FLAT,NO," 2,55,90,000.00 "
5,4815,GNT,INDP,FULLY," 2,41,71,300.00 "
5,4141,GNT,INDP,PARTIAL," 2,07,46,410.00 "
5,4595,VIJ,FLAT,NO," 2,48,13,000.00 "
5,3688,HYD,FLAT,NO," 2,21,28,000.00 "
5,4374,HYD,FLAT,FULLY," 2,63,31,480.00 "
5,4709,GNT,INDP,PARTIAL," 2,35,92,090.00 "
5,4486,GNT,INDP,NO," 2,24,30,000.00 "
5,4629,KKD,FLAT,NO," 2,08,30,500.00 "
5,3588,HYD,FLAT,NO," 2,15,28,000.00 "
5,4668,GNT,INDP,FULLY," 2,34,33,360.00 "
5,4943,GNT,INDP,PARTIAL," 2,47,64,430.00 "
5,4860,KKD,FLAT,NO," 2,18,70,000.00 "
5,3624,HYD,FLAT,NO," 2,17,44,000.00 "
5,4680,TPT,FLAT,FULLY," 2,63,01,600.00 "
5,4359,GNT,INDP,PARTIAL," 2,18,38,590.00 "
5,4727,TPT,INDP,NO," 2,64,71,200.00 "
1,726,KKD,FLAT,NO," 32,67,000.00 "
1,861,HYD,FLAT,NO," 51,66,000.00 "
1,698,TPT,INDP,FULLY," 39,22,760.00 "
1,734,GNT,INDP,PARTIAL," 36,77,340.00 "
1,722,TPT,FLAT,NO," 40,43,200.00 "
1,819,HYD,FLAT,NO," 49,14,000.00 "
1,816,HYD,FLAT,FULLY," 49,12,320.00 "
1,649,GNT,INDP,PARTIAL," 32,51,490.00 "
1,840,GNT,INDP,NO," 42,00,000.00 "
1,882,VIJ,FLAT,NO," 47,62,800.00 "
1,878,HYD,FLAT,NO," 52,68,000.00 "
1,885,HYD,INDP,FULLY," 53,27,700.00 "
1,822,GNT,INDP,PARTIAL," 41,18,220.00 "
1,774,GNT,FLAT,NO," 38,70,000.00 "
1,763,KKD,FLAT,NO," 34,33,500.00 "
1,740,HYD,FLAT,FULLY," 44,54,800.00 "
1,746,GNT,INDP,PARTIAL," 37,37,460.00 "
1,783,GNT,INDP,NO," 39,15,000.00 "
1,661,KKD,FLAT,NO," 29,74,500.00 "
1,833,HYD,FLAT,NO," 49,98,000.00 "
1,678,TPT,INDP,FULLY," 38,10,360.00 "
1,724,GNT,INDP,PARTIAL," 36,27,240.00 "
1,664,TPT,FLAT,NO," 37,18,400.00 "
1,768,HYD,FLAT,NO," 46,08,000.00 "
1,626,HYD,FLAT,FULLY," 37,68,520.00 "
1,603,GNT,INDP,PARTIAL," 30,21,030.00 "
1,747,GNT,INDP,NO," 37,35,000.00 "
1,612,VIJ,FLAT,NO," 33,04,800.00 "
1,823,HYD,FLAT,NO," 49,38,000.00 "
1,675,HYD,INDP,FULLY," 40,63,500.00 "
1,672,GNT,INDP,PARTIAL," 33,66,720.00 "
1,828,GNT,FLAT,NO," 41,40,000.00 "
1,773,KKD,FLAT,NO," 34,78,500.00 "
1,687,HYD,FLAT,FULLY," 41,35,740.00 "
1,653,GNT,INDP,PARTIAL," 32,71,530.00 "
1,734,GNT,INDP,NO," 36,70,000.00 "
1,688,KKD,FLAT,NO," 30,96,000.00 "
1,611,HYD,FLAT,NO," 36,66,000.00 "
1,867,TPT,INDP,FULLY," 48,72,540.00 "
1,657,GNT,INDP,PARTIAL," 32,91,570.00 "
1,670,VIJ,FLAT,NO," 36,18,000.00 "
1,894,HYD,FLAT,NO," 53,64,000.00 "
1,788,HYD,FLAT,FULLY," 47,43,760.00 "
1,899,GNT,INDP,PARTIAL," 45,03,990.00 "
1,712,GNT,INDP,NO," 35,60,000.00 "
1,831,KKD,FLAT,NO," 37,39,500.00 "
1,653,HYD,FLAT,NO," 39,18,000.00 "
1,627,GNT,INDP,FULLY," 31,47,540.00 "
1,672,GNT,INDP,PARTIAL," 33,66,720.00 "
1,785,KKD,FLAT,NO," 35,32,500.00 "
1,802,HYD,FLAT,NO," 48,12,000.00 "
1,753,TPT,FLAT,FULLY," 42,31,860.00 "
1,622,GNT,INDP,PARTIAL," 31,16,220.00 "
1,835,TPT,INDP,NO," 46,76,000.00 "
1,787,HYD,FLAT,NO," 47,22,000.00 "
1,728,HYD,FLAT,NO," 43,68,000.00 "
1,775,GNT,INDP,FULLY," 38,90,500.00 "
1,702,GNT,INDP,PARTIAL," 35,17,020.00 "
1,725,VIJ,FLAT,NO," 39,15,000.00 "
1,674,HYD,FLAT,NO," 40,44,000.00 "
1,848,HYD,FLAT,FULLY," 51,04,960.00 "
1,694,GNT,INDP,PARTIAL," 34,76,940.00 "
1,855,GNT,INDP,NO," 42,75,000.00 "
1,674,KKD,FLAT,NO," 30,33,000.00 "
1,838,HYD,FLAT,NO," 50,28,000.00 "
1,834,GNT,INDP,FULLY," 41,86,680.00 "
1,684,GNT,INDP,PARTIAL," 34,26,840.00 "
1,844,KKD,FLAT,NO," 37,98,000.00 "
1,779,HYD,FLAT,NO," 46,74,000.00 "
1,892,TPT,FLAT,FULLY," 50,13,040.00 "
1,724,GNT,INDP,PARTIAL," 36,27,240.00 "
1,719,TPT,INDP,NO," 40,26,400.00 "
1,708,HYD,FLAT,NO," 42,48,000.00 "
1,752,HYD,FLAT,NO," 45,12,000.00 "
1,651,GNT,INDP,FULLY," 32,68,020.00 "
1,667,GNT,INDP,PARTIAL," 33,41,670.00 "
1,764,VIJ,FLAT,NO," 41,25,600.00 "
1,839,HYD,FLAT,NO," 50,34,000.00 "
1,711,HYD,FLAT,FULLY," 42,80,220.00 "
1,899,GNT,INDP,PARTIAL," 45,03,990.00 "
1,822,GNT,INDP,NO," 41,10,000.00 "
1,682,KKD,FLAT,NO," 30,69,000.00 "
1,794,HYD,FLAT,NO," 47,64,000.00 "
1,712,GNT,INDP,FULLY," 35,74,240.00 "
1,734,GNT,INDP,PARTIAL," 36,77,340.00 "
1,869,KKD,FLAT,NO," 39,10,500.00 "
1,771,HYD,FLAT,NO," 46,26,000.00 "
1,839,TPT,FLAT,FULLY," 47,15,180.00 "
1,646,GNT,INDP,PARTIAL," 32,36,460.00 "
1,706,TPT,INDP,NO," 39,53,600.00 "
1,674,HYD,FLAT,NO," 40,44,000.00 "
1,856,HYD,FLAT,NO," 51,36,000.00 "
1,684,GNT,INDP,FULLY," 34,33,680.00 "
1,837,GNT,INDP,PARTIAL," 41,93,370.00 "
1,810,VIJ,FLAT,NO," 43,74,000.00 "
1,626,HYD,FLAT,NO," 37,56,000.00 "
1,877,HYD,FLAT,FULLY," 52,79,540.00 "
1,773,GNT,INDP,PARTIAL," 38,72,730.00 "
1,682,GNT,INDP,NO," 34,10,000.00 "
1,837,KKD,FLAT,NO," 37,66,500.00 "
1,889,HYD,FLAT,NO," 53,34,000.00 "
1,834,GNT,INDP,FULLY," 41,86,680.00 "
1,602,GNT,INDP,PARTIAL," 30,16,020.00 "
1,790,KKD,FLAT,NO," 35,55,000.00 "
1,861,HYD,FLAT,NO," 51,66,000.00 "
1,890,TPT,FLAT,FULLY," 50,01,800.00 "
1,681,GNT,INDP,PARTIAL," 34,11,810.00 "
1,768,TPT,INDP,NO," 43,00,800.00 "
1,690,HYD,FLAT,NO," 41,40,000.00 "
1,610,HYD,FLAT,NO," 36,60,000.00 "
1,650,GNT,INDP,FULLY," 32,63,000.00 "
1,607,GNT,INDP,PARTIAL," 30,41,070.00 "
1,712,VIJ,FLAT,NO," 38,44,800.00 "
1,860,HYD,FLAT,NO," 51,60,000.00 "
1,710,HYD,FLAT,FULLY," 42,74,200.00 "
1,633,GNT,INDP,PARTIAL," 31,71,330.00 "
1,683,GNT,INDP,NO," 34,15,000.00 "
1,807,KKD,FLAT,NO," 36,31,500.00 "
1,891,HYD,FLAT,NO," 53,46,000.00 "
1,770,GNT,INDP,FULLY," 38,65,400.00 "
1,833,GNT,INDP,PARTIAL," 41,73,330.00 "
1,607,KKD,FLAT,NO," 27,31,500.00 "
1,839,HYD,FLAT,NO," 50,34,000.00 "
1,679,TPT,FLAT,FULLY," 38,15,980.00 "
1,655,GNT,INDP,PARTIAL," 32,81,550.00 "
1,631,TPT,INDP,NO," 35,33,600.00 "
1,874,HYD,FLAT,NO," 52,44,000.00 "
1,662,HYD,FLAT,NO," 39,72,000.00 "
1,660,GNT,INDP,FULLY," 33,13,200.00 "
1,626,GNT,INDP,PARTIAL," 31,36,260.00 "
1,771,VIJ,FLAT,NO," 41,63,400.00 "
1,802,HYD,FLAT,NO," 48,12,000.00 "
1,809,HYD,FLAT,FULLY," 48,70,180.00 "
1,615,GNT,INDP,PARTIAL," 30,81,150.00 "
1,610,GNT,INDP,NO," 30,50,000.00 "
1,616,KKD,FLAT,NO," 27,72,000.00 "
1,603,HYD,FLAT,NO," 36,18,000.00 "
1,898,GNT,INDP,FULLY," 45,07,960.00 "
1,724,GNT,INDP,PARTIAL," 36,27,240.00 "
1,851,KKD,FLAT,NO," 38,29,500.00 "
1,828,HYD,FLAT,NO," 49,68,000.00 "
1,814,TPT,FLAT,FULLY," 45,74,680.00 "
1,608,GNT,INDP,PARTIAL," 30,46,080.00 "
1,603,TPT,INDP,NO," 33,76,800.00 "
1,788,HYD,FLAT,NO," 47,28,000.00 "
1,895,HYD,FLAT,NO," 53,70,000.00 "
1,684,GNT,INDP,FULLY," 34,33,680.00 "
1,816,GNT,INDP,PARTIAL," 40,88,160.00 "
1,818,VIJ,FLAT,NO," 44,17,200.00 "
1,786,HYD,FLAT,NO," 47,16,000.00 "
1,780,HYD,FLAT,FULLY," 46,95,600.00 "
1,697,GNT,INDP,PARTIAL," 34,91,970.00 "
1,873,GNT,INDP,NO," 43,65,000.00 "
1,767,KKD,FLAT,NO," 34,51,500.00 "
1,889,HYD,FLAT,NO," 53,34,000.00 "
1,833,GNT,INDP,FULLY," 41,81,660.00 "
1,857,GNT,INDP,PARTIAL," 42,93,570.00 "
1,772,KKD,FLAT,NO," 34,74,000.00 "
1,688,HYD,FLAT,NO," 41,28,000.00 "
1,799,TPT,FLAT,FULLY," 44,90,380.00 "
1,763,GNT,INDP,PARTIAL," 38,22,630.00 "
1,660,TPT,INDP,NO," 36,96,000.00 "
1,803,HYD,FLAT,NO," 48,18,000.00 "
1,647,HYD,FLAT,NO," 38,82,000.00 "
1,887,GNT,INDP,FULLY," 44,52,740.00 "
1,894,GNT,INDP,PARTIAL," 44,78,940.00 "
1,810,VIJ,FLAT,NO," 43,74,000.00 "
1,667,HYD,FLAT,NO," 40,02,000.00 "
1,885,HYD,FLAT,FULLY," 53,27,700.00 "
1,735,GNT,INDP,PARTIAL," 36,82,350.00 "
1,682,GNT,INDP,NO," 34,10,000.00 "
1,656,KKD,FLAT,NO," 29,52,000.00 "
1,899,HYD,FLAT,NO," 53,94,000.00 "
1,810,GNT,INDP,FULLY," 40,66,200.00 "
1,846,GNT,INDP,PARTIAL," 42,38,460.00 "
1,628,KKD,FLAT,NO," 28,26,000.00 "
1,755,HYD,FLAT,NO," 45,30,000.00 "
1,800,TPT,FLAT,FULLY," 44,96,000.00 "
1,800,GNT,INDP,PARTIAL," 40,08,000.00 "
1,776,TPT,INDP,NO," 43,45,600.00 "
1,639,HYD,FLAT,NO," 38,34,000.00 "
1,608,HYD,FLAT,NO," 36,48,000.00 "
1,766,GNT,INDP,FULLY," 38,45,320.00 "
1,678,GNT,INDP,PARTIAL," 33,96,780.00 "
1,737,VIJ,FLAT,NO," 39,79,800.00 "
1,664,HYD,FLAT,NO," 39,84,000.00 "
1,826,HYD,FLAT,FULLY," 49,72,520.00 "
1,718,GNT,INDP,PARTIAL," 35,97,180.00 "
1,834,GNT,INDP,NO," 41,70,000.00 "
1,668,KKD,FLAT,NO," 30,06,000.00 "
1,699,HYD,FLAT,NO," 41,94,000.00 "
1,805,GNT,INDP,FULLY," 40,41,100.00 "
1,869,GNT,INDP,PARTIAL," 43,53,690.00 "
1,815,KKD,FLAT,NO," 36,67,500.00 "
1,773,HYD,FLAT,NO," 46,38,000.00 "
1,784,TPT,FLAT,FULLY," 44,06,080.00 "
1,887,GNT,INDP,PARTIAL," 44,43,870.00 "
1,855,TPT,INDP,NO," 47,88,000.00 "
1,687,HYD,FLAT,NO," 41,22,000.00 "
1,761,HYD,FLAT,NO," 45,66,000.00 "
1,750,GNT,INDP,FULLY," 37,65,000.00 "
1,724,GNT,INDP,PARTIAL," 36,27,240.00 "
1,848,VIJ,FLAT,NO," 45,79,200.00 "
1,725,HYD,FLAT,NO," 43,50,000.00 "
1,900,HYD,FLAT,FULLY," 54,18,000.00 "
1,796,GNT,INDP,PARTIAL," 39,87,960.00 "
1,711,GNT,INDP,NO," 35,55,000.00 "
1,851,KKD,FLAT,NO," 38,29,500.00 "
1,638,HYD,FLAT,NO," 38,28,000.00 "
1,884,GNT,INDP,FULLY," 44,37,680.00 "
1,664,GNT,INDP,PARTIAL," 33,26,640.00 "
1,778,KKD,FLAT,NO," 35,01,000.00 "
1,725,HYD,FLAT,NO," 43,50,000.00 "
1,864,TPT,FLAT,FULLY," 48,55,680.00 "
1,889,GNT,INDP,PARTIAL," 44,53,890.00 "
1,776,TPT,INDP,NO," 43,45,600.00 "
1,661,HYD,FLAT,NO," 39,66,000.00 "
1,649,HYD,FLAT,NO," 38,94,000.00 "
1,882,GNT,INDP,FULLY," 44,27,640.00 "
1,740,GNT,INDP,PARTIAL," 37,07,400.00 "
1,751,VIJ,FLAT,NO," 40,55,400.00 "
1,767,HYD,FLAT,NO," 46,02,000.00 "
1,815,HYD,FLAT,FULLY," 49,06,300.00 "
1,834,GNT,INDP,PARTIAL," 41,78,340.00 "
1,826,GNT,INDP,NO," 41,30,000.00 "
1,601,KKD,FLAT,NO," 27,04,500.00 "
1,794,HYD,FLAT,NO," 47,64,000.00 "
1,738,GNT,INDP,FULLY," 37,04,760.00 "
1,819,GNT,INDP,PARTIAL," 41,03,190.00 "
1,821,KKD,FLAT,NO," 36,94,500.00 "
1,622,HYD,FLAT,NO," 37,32,000.00 "
1,616,TPT,FLAT,FULLY," 34,61,920.00 "
1,745,GNT,INDP,PARTIAL," 37,32,450.00 "
1,805,TPT,INDP,NO," 45,08,000.00 "
1,757,HYD,FLAT,NO," 45,42,000.00 "
1,670,HYD,FLAT,NO," 40,20,000.00 "
1,619,GNT,INDP,FULLY," 31,07,380.00 "
1,800,GNT,INDP,PARTIAL," 40,08,000.00 "
1,714,VIJ,FLAT,NO," 38,55,600.00 "
1,808,HYD,FLAT,NO," 48,48,000.00 "
1,649,HYD,FLAT,FULLY," 39,06,980.00 "
1,898,GNT,INDP,PARTIAL," 44,98,980.00 "
1,799,GNT,INDP,NO," 39,95,000.00 "
1,705,KKD,FLAT,NO," 31,72,500.00 "
1,881,HYD,FLAT,NO," 52,86,000.00 "
1,863,GNT,INDP,FULLY," 43,32,260.00 "
1,755,GNT,INDP,PARTIAL," 37,82,550.00 "
1,621,KKD,FLAT,NO," 27,94,500.00 "
1,663,HYD,FLAT,NO," 39,78,000.00 "
1,725,TPT,FLAT,FULLY," 40,74,500.00 "
1,699,GNT,INDP,PARTIAL," 35,01,990.00 "
1,882,TPT,INDP,NO," 49,39,200.00 "
1,686,HYD,FLAT,NO," 41,16,000.00 "
1,745,HYD,FLAT,NO," 44,70,000.00 "
1,787,GNT,INDP,FULLY," 39,50,740.00 "
1,648,GNT,INDP,PARTIAL," 32,46,480.00 "
1,806,VIJ,FLAT,NO," 43,52,400.00 "
1,699,HYD,FLAT,NO," 41,94,000.00 "
1,666,HYD,FLAT,FULLY," 40,09,320.00 "
1,685,GNT,INDP,PARTIAL," 34,31,850.00 "
1,764,GNT,INDP,NO," 38,20,000.00 "
1,868,KKD,FLAT,NO," 39,06,000.00 "
1,844,HYD,FLAT,NO," 50,64,000.00 "
1,782,GNT,INDP,FULLY," 39,25,640.00 "
1,863,GNT,INDP,PARTIAL," 43,23,630.00 "
1,745,KKD,FLAT,NO," 33,52,500.00 "
1,837,HYD,FLAT,NO," 50,22,000.00 "
1,752,TPT,FLAT,FULLY," 42,26,240.00 "
1,857,GNT,INDP,PARTIAL," 42,93,570.00 "
1,773,TPT,INDP,NO," 43,28,800.00 "
1,683,HYD,FLAT,NO," 40,98,000.00 "
1,733,HYD,FLAT,NO," 43,98,000.00 "
1,780,GNT,INDP,FULLY," 39,15,600.00 "
1,817,GNT,INDP,PARTIAL," 40,93,170.00 "
1,718,VIJ,FLAT,NO," 38,77,200.00 "
1,764,HYD,FLAT,NO," 45,84,000.00 "
1,851,HYD,FLAT,FULLY," 51,23,020.00 "
1,824,GNT,INDP,PARTIAL," 41,28,240.00 "
1,633,GNT,INDP,NO," 31,65,000.00 "
1,619,KKD,FLAT,NO," 27,85,500.00 "
1,807,HYD,FLAT,NO," 48,42,000.00 "
1,825,GNT,INDP,FULLY," 41,41,500.00 "
1,880,GNT,INDP,PARTIAL," 44,08,800.00 "
1,804,KKD,FLAT,NO," 36,18,000.00 "
1,725,HYD,FLAT,NO," 43,50,000.00 "
1,842,TPT,FLAT,FULLY," 47,32,040.00 "
1,646,GNT,INDP,PARTIAL," 32,36,460.00 "
1,826,TPT,INDP,NO," 46,25,600.00 "
